source	target	weight
82ae632ba547c361399cbb7791843dbc	e73de4ddaa15465fe70052c9811a01ee	1
82ae632ba547c361399cbb7791843dbc	93a7027faa6c8230c35b741f9b54bd53	1
82ae632ba547c361399cbb7791843dbc	15a6de3c827cc3fce9c0ff67a528e8ae	1
82ae632ba547c361399cbb7791843dbc	edfc3afcff0537b52f4883d082f9baff	1
82ae632ba547c361399cbb7791843dbc	206a0803043514929536947fda7dc5eb	1
82ae632ba547c361399cbb7791843dbc	5b30a3d7aece897e0f0f6295b2ea1b6d	1
82ae632ba547c361399cbb7791843dbc	4c598d9f68f88fcceeb2fc284a6d3195	1
7ef773cdfd5ac271ac23d905feacfd30	a36eb7cb18ca7d9140d22a1a26c6c0fa	1
a36eb7cb18ca7d9140d22a1a26c6c0fa	7d9b0fe70e73d8d0ffa2b7accdeb6f6a	1
a36eb7cb18ca7d9140d22a1a26c6c0fa	a5820b8d5ed3e199b38f76cd8cedbc04	1
1522ef5541ae731579bc0110644b4d8e	25f4bc3c76ebf35001e02bfa636cd9c8	1
25f4bc3c76ebf35001e02bfa636cd9c8	60e599b059c76b2fe84e1843e36d3c84	1
25f4bc3c76ebf35001e02bfa636cd9c8	2b0ed55b5338a0e0840170427328c82d	1
25f4bc3c76ebf35001e02bfa636cd9c8	8e7635d005c58eaebdb47057d88cb343	1
25f4bc3c76ebf35001e02bfa636cd9c8	00e6fd1156a28045a3c3af58a823c037	1
25f4bc3c76ebf35001e02bfa636cd9c8	b31611206b4059878cd682f9fb38b405	1
25f4bc3c76ebf35001e02bfa636cd9c8	0ed45015067cc7156b0cd55bfd656700	1
25f4bc3c76ebf35001e02bfa636cd9c8	eead01cce80da4e92482d2e17af64985	1
25f4bc3c76ebf35001e02bfa636cd9c8	44ac65c91160a552765eb90d9754c452	1
25f4bc3c76ebf35001e02bfa636cd9c8	2c2216a7178badc69ae6954057011f01	1
0280f3b997cd37d0e66227c3857d0a26	531ffbab01f8132455fc71a74613d735	1
531ffbab01f8132455fc71a74613d735	ab0345df80204be4051e9d5e81b754c8	1
531ffbab01f8132455fc71a74613d735	2940ea3572c39ffc90cb08f78d408557	1
82db02ac62111244237fd3fbe5f2f0e7	3de9d30b87878b405d2fecb54d45dcd4	1
3de9d30b87878b405d2fecb54d45dcd4	d7ead01e6758c5be2c37077be5e22c97	1
2d92d718b268aa6155e57c442860f870	630eb4dd15dd0b4bbc2b76d78774489b	1
2d92d718b268aa6155e57c442860f870	d900544177664c0ffa8a0a5be582e456	1
d900544177664c0ffa8a0a5be582e456	1cd1bc65bc0eae005442018cf2113269	1
a344f5bfe5863b4609f9e96bb46d12ad	7b8df845372e8f7e0fcdc1f24a3d3b62	1
7b8df845372e8f7e0fcdc1f24a3d3b62	789c894c494f70f24ba2235ff099a123	1
7b8df845372e8f7e0fcdc1f24a3d3b62	dec7db1485bc7a4ba9459ca013e066d0	1
7b8df845372e8f7e0fcdc1f24a3d3b62	75bad5edaca0a4dd70dd7e8d251b918f	1
7b8df845372e8f7e0fcdc1f24a3d3b62	f26b15cf9770d49dbf56ac6c6056b068	1
44754dcd80d1f2a679add1ff249769f8	a7936fc1ed42737e1969891f6630c66a	1
a7936fc1ed42737e1969891f6630c66a	d61d3fb2f26fabe8847fcfe55275402d	1
a7936fc1ed42737e1969891f6630c66a	3152ea231ba73f778a774d7c83ba8250	1
c196759c0796d71852d42a490993759a	c5be5eb1b984a23a4e0b9aebf522bf6a	1
c5be5eb1b984a23a4e0b9aebf522bf6a	4ff4a4df7b77c2f48c27b7cec7275415	1
c5be5eb1b984a23a4e0b9aebf522bf6a	87e6176103821cf979484605141461a3	1
c5be5eb1b984a23a4e0b9aebf522bf6a	e61d0236eaef6502e426a4c6b3ce3787	1
c5be5eb1b984a23a4e0b9aebf522bf6a	9a86e19ab34d345e605ee572323e4901	1
c5be5eb1b984a23a4e0b9aebf522bf6a	1ee8c24540787e29692e70c3d8dcc15e	1
c5be5eb1b984a23a4e0b9aebf522bf6a	f09ddf41e5b9d7265019e8e40d9001e3	1
c5be5eb1b984a23a4e0b9aebf522bf6a	2f7824b434128130c23bf642d394dfb4	1
c5be5eb1b984a23a4e0b9aebf522bf6a	69c77fcca9022ff40d1fd17ce0e98063	1
15afff28d045d10ae3b14ea437a7172a	74964abac850713e569e1dbc7db3648a	1
74964abac850713e569e1dbc7db3648a	7b3b29bb6a056d87dadc8838f84d3a0d	1
5e764f528716151c669cfb4621751038	ffccde8baa06f01837c47ca54a82321e	1
ffccde8baa06f01837c47ca54a82321e	320828f80083fa988a92ffd69831d1cf	1
2f404e36203ccf6b6cb5383e298263f7	6cda1c2d8a6271a0fcab728c321f119e	1
6cda1c2d8a6271a0fcab728c321f119e	90e5787cf7ad6d1d76408717dd1a92fb	1
6cda1c2d8a6271a0fcab728c321f119e	a359a3a33ad1b3fbf880291d04486f9c	1
4aeffbad62b365ac5fa422612de9294e	583c572d026041cda7bb2a421064d171	1
583c572d026041cda7bb2a421064d171	27ed511e876b237c5ba1173bdf37a8cb	1
51ca47b50e1b10adb7ad78bc59e3735a	3c579cdff0a31f020daca7265804f490	1
3c579cdff0a31f020daca7265804f490	4f90c0eabb52b841a63aec7049235403	1
3c579cdff0a31f020daca7265804f490	396500a480326da2c5bd64c1d29eba94	1
3c579cdff0a31f020daca7265804f490	6d249e9a95ee3fed201517e15459baa0	1
3c579cdff0a31f020daca7265804f490	a07cd4f27ce65d6561eeb461715aa6c2	1
3c579cdff0a31f020daca7265804f490	89f20ed2e33ffa3240870695f855bdf2	1
f8ba06f8a9c7197446c24641c11b7876	aa7d31a498d1aa05b10e031ac5311f9d	1
aa7d31a498d1aa05b10e031ac5311f9d	84e0cadbeff38ca81187f314fc7ef3ff	1
aa7d31a498d1aa05b10e031ac5311f9d	8d854fd98c4dda33113cbefb185b16d4	1
aa7d31a498d1aa05b10e031ac5311f9d	e40678b82f8f9671d72321199c1997aa	1
aa7d31a498d1aa05b10e031ac5311f9d	2670821f9d0f345d503eac21a6f9ade5	1
aa7d31a498d1aa05b10e031ac5311f9d	1c837edf5082a4def8876fb4615883b8	1
aa7d31a498d1aa05b10e031ac5311f9d	dae454ba0871ed4c8709073e3fad1377	1
aa7d31a498d1aa05b10e031ac5311f9d	71efd550dfd21b70566ff5e8e20c6bac	1
6575023b00507a492b2bd5f5a5365a0d	8aca89e739c0dae01310b368ef543712	1
8aca89e739c0dae01310b368ef543712	e6528a2b3fd558827b0ec833f7d724e1	1
8aca89e739c0dae01310b368ef543712	8ec351eaf93a26b49d60fbe0513bda75	1
8aca89e739c0dae01310b368ef543712	3053449f32a6756a4e40195badd8a65f	1
3053449f32a6756a4e40195badd8a65f	8e3c63f0adc4d377ce90abf4d0ff0a6f	1
8e3c63f0adc4d377ce90abf4d0ff0a6f	e447c380a237e67b78655fe344b4e2ba	1
8e3c63f0adc4d377ce90abf4d0ff0a6f	bd314ecca8b7c73b6e752be27f42007c	1
8e3c63f0adc4d377ce90abf4d0ff0a6f	0f5e2d5f66cab8bf118ef0ba56426d4d	1
8e3c63f0adc4d377ce90abf4d0ff0a6f	0dfa1b5a5fd9800b780edb0096cb4fc6	1
8e3c63f0adc4d377ce90abf4d0ff0a6f	b112471e6e790130e1c2c151d74b6b23	1
8e3c63f0adc4d377ce90abf4d0ff0a6f	6b15c58edda150c83e0cdd64878f07c1	1
8e3c63f0adc4d377ce90abf4d0ff0a6f	c1bf7acecaea3d0300430bb324b4291a	1
8e3c63f0adc4d377ce90abf4d0ff0a6f	20b9eb05dec0b684cfa280f91a4fa65f	1
8e3c63f0adc4d377ce90abf4d0ff0a6f	f52ed7b19a52d061a1b5bb7a5ad20534	1
c89cfcd7b438b77d6bf7eb8d41ff2d82	c7e3b1217d31cadbe37718bc313078f7	1
c7e3b1217d31cadbe37718bc313078f7	fa575fb1bd603f43353794c0658a9a90	1
c7e3b1217d31cadbe37718bc313078f7	115350e3f2fe96cc8591b94017baad22	1
c7e3b1217d31cadbe37718bc313078f7	9c1d66941d39aad671d9529eb7616bf2	1
3f9072a13a6cebded6b6f3a033cd4829	ca2d0f275f7574b44a08e8179c51b3fa	1
ca2d0f275f7574b44a08e8179c51b3fa	4b0b771c5265fd5417e6331a10f2533b	1
ca2d0f275f7574b44a08e8179c51b3fa	fb39d67bd7e7d84a19d37b1e0d41e17c	1
ca2d0f275f7574b44a08e8179c51b3fa	3bb476bc8cccdeb7bf545f50c653847a	1
ca2d0f275f7574b44a08e8179c51b3fa	035597fca0b0cbb1529df338dd86fdd3	1
ca2d0f275f7574b44a08e8179c51b3fa	c91829149d8d2b5bed3e3e661ba1c0ef	1
ca2d0f275f7574b44a08e8179c51b3fa	d5c19a91e22209f25bd320243c551d1f	1
ca2d0f275f7574b44a08e8179c51b3fa	ddf79cf8f455b7bee9b3455a1e09840c	1
ca2d0f275f7574b44a08e8179c51b3fa	92e033946865398cc418cf0e1307aea0	1
ca2d0f275f7574b44a08e8179c51b3fa	a11bc024f5456bb4b416c008ee41c845	1
ca2d0f275f7574b44a08e8179c51b3fa	46da7d447c1664949c54f7dc30fcd939	1
ca2d0f275f7574b44a08e8179c51b3fa	55fe54fc90f36649d6ea6e8539f6d527	1
ca2d0f275f7574b44a08e8179c51b3fa	d7c3a4227259a7bddf69671782faae07	1
ca2d0f275f7574b44a08e8179c51b3fa	60862f7587f031c3af07efc0d63f1c28	1
ca2d0f275f7574b44a08e8179c51b3fa	bd8cee5565afd44c996fc78842d03c14	1
ca2d0f275f7574b44a08e8179c51b3fa	c21db0788133c3596f1a4cde684dc930	1
ca2d0f275f7574b44a08e8179c51b3fa	88771708ab27ffb016295ca9ba89a1e0	1
ca2d0f275f7574b44a08e8179c51b3fa	0ce55995dbde5b2a371709fb3d4bffc4	1
ca2d0f275f7574b44a08e8179c51b3fa	d9817f409bc646bc1a4df92aa7d053ea	1
ca2d0f275f7574b44a08e8179c51b3fa	bec13eb05a8e18937c106b141cf83359	1
ca2d0f275f7574b44a08e8179c51b3fa	a59293845aba87865c9a141d0854e607	1
ca2d0f275f7574b44a08e8179c51b3fa	e231e991450a225ab3380b88a54e1142	1
ca2d0f275f7574b44a08e8179c51b3fa	c2671547715c69b047c218508116199d	1
ca2d0f275f7574b44a08e8179c51b3fa	ab6f1d19895713409dd0d7b55df44c7e	1
ce2330524e70592e5c7e4592c7d579e9	a4907c0d1d9f9024e05e0683d3590d4d	1
a4907c0d1d9f9024e05e0683d3590d4d	f417f185ab21384fbcf3389401e607e6	1
a4907c0d1d9f9024e05e0683d3590d4d	77a6c099ecdcb008cf233f6fe8bda39e	1
a4907c0d1d9f9024e05e0683d3590d4d	16161a1272b29bb7dbfb462274d640ba	1
a4907c0d1d9f9024e05e0683d3590d4d	bc4993d556b1330cc5100005705f53a6	1
a4907c0d1d9f9024e05e0683d3590d4d	680c635b54ab32a9dd3477e73dad151b	1
a4907c0d1d9f9024e05e0683d3590d4d	c91ed6d34784ff9508ee4225656e628b	1
a4907c0d1d9f9024e05e0683d3590d4d	3d76f5208b1b16a598cb86c10b2a032a	1
a4907c0d1d9f9024e05e0683d3590d4d	2fc4015966bb6c8e3148151ff68910c6	1
89774997d46a78c47f9af5abf1fc4a7e	4d8a581a2a6d4066db34e966c2c8729d	1
89774997d46a78c47f9af5abf1fc4a7e	d4266c656e542f0bc9dd3c46a9068601	1
d4266c656e542f0bc9dd3c46a9068601	960a058f4046970e0f9187fe6fa98fd4	1
d4266c656e542f0bc9dd3c46a9068601	404f3f4652215ca2a9dceab7b1b8e76b	1
d4266c656e542f0bc9dd3c46a9068601	c61e5d3bccbe1d1bcee8272a47358587	1
d4266c656e542f0bc9dd3c46a9068601	54e599ca7f878826f8cd074cb9fda335	1
d4266c656e542f0bc9dd3c46a9068601	2ee1b46ac6b981c84d6c36dba70e3bcc	1
d4266c656e542f0bc9dd3c46a9068601	7efc64f3d6e06cdedb9ee9cd349a2eb8	1
d4266c656e542f0bc9dd3c46a9068601	78b71178bf48c8ad63b3463dde5cf352	1
d4266c656e542f0bc9dd3c46a9068601	411c2250d9e87442b5cb6df7fcd9523a	1
eb126ba6c52166ded6f8f62bf97e2742	f69f3dbfca13f674eb3e9f8ca97c7e0b	1
f69f3dbfca13f674eb3e9f8ca97c7e0b	d8c9f1ea34cb3ec5182457f7aede0e62	1
f69f3dbfca13f674eb3e9f8ca97c7e0b	9d723c99545045f308c56208077e77b2	1
f69f3dbfca13f674eb3e9f8ca97c7e0b	fe13519dc76c50415ab2cf40835d89c5	1
f69f3dbfca13f674eb3e9f8ca97c7e0b	08c4079b97b3bfcf99a16b4caa0c46a0	1
f69f3dbfca13f674eb3e9f8ca97c7e0b	c337472bc933c891598735dcdf52c522	1
f69f3dbfca13f674eb3e9f8ca97c7e0b	ccc8366abe589fa681e7eb1cb28eda00	1
85d37fa861137c8b3d4958ec3ae28b82	bf1f06c621be4375c60e9ed272cd6110	1
bf1f06c621be4375c60e9ed272cd6110	bb6a672929d081b3a953d3bd19b075b5	1
